"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","Shared Memory Configuration Size","Kbyte","32.77","32.77","32.77"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02","1.02","1.02"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0.00","0.00","0.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","Static Shared Memory Per Block","byte/block","0.00","0.00","0.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","# SMs","SM","128.00","128.00","128.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","Stack Size","","1,024.00","1,024.00","1,024.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","Threads","thread","8,192.00","8,192.00","8,192.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","# TPCs","","64.00","64.00","64.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","Uses Green Context","","0.00","0.00","0.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","Waves Per SM","","0.04","0.04","0.04"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","Theoretical Occupancy","%","100.00","100.00","100.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","Achieved Occupancy","%","7.24","8.05","7.58"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Block Limit SM","block","24.00","24.00","24.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Block Limit Registers","block","21.00","21.00","21.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Block Limit Shared Mem","block","32.00","32.00","32.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Block Limit Warps","block","12.00","12.00","12.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Theoretical Active Warps per SM","warp","48.00","48.00","48.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Theoretical Occupancy","%","100.00","100.00","100.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Achieved Occupancy","%","7.24","8.05","7.58"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Achieved Active Warps Per SM","warp","3.47","3.86","3.64"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Theoretical Warps Per Scheduler","warp","12.00","12.00","12.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","GPU Maximum Warps Per Scheduler","warp","12.00","12.00","12.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","% Occupancy Per Register Count","%/register","10,876.00","10,876.00","10,876.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Registers Per Thread","register/thread","20.00","20.00","20.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","% Occupancy Per Block Size","%","5,270.00","5,270.00","5,270.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Block Size","","128.00","128.00","128.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","% Occupancy Per Shared Mem Size","%/Kbyte","1.96","1.96","1.96"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Shared Memory Per Block","Kbyte/block","1.02","1.02","1.02"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","# Warps Per Register Count","","5,264.00","5,264.00","5,264.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Registers Per Thread","register/thread","20.00","20.00","20.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Block Size","","128.00","128.00","128.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","# Warps Per Block Size","","2,540.00","2,540.00","2,540.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","# Warps Per Shared Mem Size","","956.00","956.00","956.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Occupancy","Shared Memory Per Block","Kbyte/block","1.02","1.02","1.02"
