"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","10.23","12.59","11.30"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","L1 Active Cycles","cycle","1,309.00","1,611.00","1,446.50"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","L1 Active Cycles","cycle","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","L1 Active Cycles","cycle","1,309.00","1,611.00","1,446.50"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","138.61","241.50","156.56"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","L2 Active Cycles","cycle","512.00","898.00","589.75"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","L2 Active Cycles","cycle","42.00","42.00","42.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","L2 Active Cycles","cycle","4,990.00","8,694.00","5,636.15"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)"
"(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)"
"(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","10.23","12.59","11.30","2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)"
"(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","SM Active Cycles","cycle","1,309.00","1,611.00","1,446.50","2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)"
"(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","SM Active Cycles","cycle","0.00","0.00","0.00","2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)"
